Age,PlayTimeHours,InGamePurchases,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,Churn,Gender_Male,Location_Europe,Location_Other,Location_USA,GameGenre_RPG,GameGenre_Simulation,GameGenre_Sports,GameGenre_Strategy,GameDifficulty_Hard,GameDifficulty_Medium
40,18.566875058307993,1,14,94,47,47,0,False,True,False,False,True,False,False,False,True,False
40,10.167058148330897,0,15,80,46,46,0,False,False,False,True,False,False,False,True,False,False
37,1.87239868483685,0,15,23,86,27,0,False,True,False,False,False,True,False,False,False,True
23,11.542651255518075,0,10,174,63,3,0,False,False,False,False,True,False,False,False,False,False
26,9.623277972010987,0,16,66,95,44,0,True,True,False,False,False,False,False,False,False,False
15,17.64640284504673,0,16,96,96,41,0,False,True,False,False,False,False,False,True,True,False
15,13.773157334973154,0,15,167,14,9,0,False,False,False,False,True,False,False,False,False,True
48,3.3882897913240946,0,8,87,82,44,0,False,True,False,False,False,False,False,False,True,False
46,4.274060785097119,0,13,74,98,37,0,False,False,False,True,False,False,False,True,True,False
39,3.5631172220619085,0,4,114,75,25,0,False,True,False,False,False,False,False,False,True,False
15,8.047579745644198,0,15,173,5,19,0,True,False,False,True,False,False,False,True,False,False
30,6.7179823430628325,0,17,48,72,48,0,True,False,False,True,False,False,True,False,False,True
19,6.207654393071627,1,14,161,27,40,0,True,True,False,False,False,False,True,False,False,False
36,10.77518439244819,1,13,73,71,41,0,True,False,False,True,False,True,False,False,False,True
43,19.911098340501173,1,2,138,62,8,1,False,False,False,False,False,False,False,True,True,False
17,7.51951419247216,0,4,151,15,22,0,True,True,False,False,False,True,False,False,False,True
26,7.052429875435953,1,9,104,55,45,0,True,False,False,True,False,False,False,False,True,False
40,11.16956287890222,0,2,64,63,1,1,False,False,False,True,False,True,False,False,False,True
30,7.530653874820016,0,7,91,37,27,0,False,False,False,True,True,False,False,False,False,False
36,14.647922961151634,0,18,60,10,35,0,False,False,False,True,False,False,False,False,False,False
43,1.623975015049366,0,3,177,2,12,0,False,False,False,False,False,True,False,False,False,True
28,5.473668328105714,0,14,44,68,6,0,True,False,False,True,True,False,False,False,False,True
42,18.023746097530157,0,7,32,98,32,0,False,True,False,False,False,False,False,False,False,False
19,20.789431471525567,0,4,113,15,5,0,True,False,False,False,False,False,False,True,False,False
44,10.084186467852955,0,4,92,21,19,0,False,True,False,False,False,True,False,False,True,False
19,5.706652627038606,0,4,72,25,46,0,True,False,False,True,False,False,False,False,False,False
26,8.479900852976588,0,15,81,83,42,0,False,False,False,False,False,True,False,False,False,True
30,19.775300227219095,1,9,41,84,15,0,False,True,False,False,False,False,False,True,False,True
40,14.872138443330137,0,17,34,46,12,0,True,True,False,False,False,False,False,True,False,False
40,7.682005726578106,0,19,144,93,19,0,False,False,True,False,False,False,False,False,True,False
35,18.62241804792887,0,17,124,23,27,0,False,True,False,False,False,False,True,False,False,True
47,10.01709331406531,0,9,14,87,9,1,False,False,False,True,False,False,False,True,False,False
44,3.430048883574,1,8,133,47,11,0,True,False,False,False,False,False,False,False,False,False
37,3.8159276410887113,0,4,112,23,1,0,True,False,False,True,False,False,True,False,False,True
24,23.60555570875318,0,17,102,49,17,0,True,False,True,False,False,False,False,True,False,False
19,4.859998966706328,0,19,28,53,28,0,True,False,True,False,True,False,False,False,False,False
48,21.64075000805078,0,2,122,26,10,1,True,True,False,False,False,False,True,False,False,True
45,19.01939916230252,0,10,75,14,40,0,False,False,False,True,True,False,False,False,False,True
24,8.543790282892141,1,1,126,50,13,1,True,True,False,False,False,True,False,False,True,False
33,8.54237760564358,0,13,101,50,4,0,False,True,False,False,False,True,False,False,True,False
46,15.378451296808205,0,1,145,5,4,1,True,False,False,True,True,False,False,False,False,True
15,9.72121999997264,0,17,163,3,4,0,True,False,False,True,False,False,True,False,False,True
19,2.8819984030450687,0,15,173,2,44,0,True,False,False,True,False,False,False,False,False,False
18,22.979725250776887,0,8,49,28,15,0,False,True,False,False,False,False,True,False,True,False
30,9.41534029766778,0,5,52,69,3,1,False,True,False,False,False,False,True,False,False,True
38,6.386661882836195,1,2,77,14,28,1,True,False,True,False,True,False,False,False,False,True
30,2.047023299404107,0,11,174,47,42,0,True,False,False,True,True,False,False,False,False,False
16,12.949687753857251,1,4,24,82,29,1,True,False,False,True,False,False,True,False,False,False
42,10.155158739070544,0,13,50,78,49,0,False,False,False,True,False,False,False,True,False,False
46,22.52142482777495,0,7,35,48,8,1,False,False,True,False,False,False,True,False,False,False
41,0.583743375195561,0,11,56,89,45,0,False,False,False,True,True,False,False,False,False,False
34,22.89771475943452,0,14,106,84,39,0,True,False,True,False,False,False,True,False,False,False
38,21.230437453071247,0,2,66,32,8,1,True,False,False,False,True,False,False,False,True,False
26,10.294385246788323,0,17,123,28,18,0,True,False,False,True,False,False,False,True,False,False
49,10.292501332270488,0,14,156,71,34,0,True,False,False,True,True,False,False,False,True,False
47,9.475786243817543,0,7,128,20,39,0,True,False,False,True,True,False,False,False,False,True
47,7.405006403702183,0,8,111,99,22,0,True,False,False,True,True,False,False,False,False,False
26,17.075552425217086,0,4,90,66,16,0,True,True,False,False,False,False,False,True,True,False
17,17.081753511092998,1,16,153,4,33,0,True,True,False,False,True,False,False,False,True,False
15,6.109435687012862,1,6,61,54,37,0,True,False,False,False,True,False,False,False,False,False
47,9.880262339951368,1,11,174,23,32,0,True,False,False,True,True,False,False,False,False,True
24,3.971832607733578,0,6,53,43,26,0,False,False,False,True,False,True,False,False,False,False
43,19.99388412818142,1,12,121,37,15,1,False,True,False,False,False,False,False,True,False,True
27,6.3422007407584,0,12,145,14,44,0,True,False,False,True,False,True,False,False,False,True
26,15.786657748304243,1,9,96,20,26,0,False,True,False,False,False,False,False,False,True,False
45,21.4541056501354,0,5,32,36,6,1,False,False,False,True,False,True,False,False,False,False
16,7.825932651180232,0,2,110,19,38,1,True,False,False,True,False,False,False,True,False,False
49,16.89758544904313,1,1,91,4,47,1,True,False,False,False,False,False,False,False,False,False
37,15.269772316562818,0,15,171,97,39,0,False,False,False,False,False,False,False,True,True,False
31,11.201660511584702,0,18,51,53,42,0,False,False,False,True,False,False,False,True,True,False
40,19.174123988182593,0,16,128,42,8,0,True,True,False,False,False,False,True,False,False,False
22,17.42815964169649,1,10,51,12,26,0,True,False,False,True,True,False,False,False,False,False
43,17.14746513335139,0,2,89,69,23,1,False,False,False,True,False,False,False,True,False,True
40,15.282489979569853,0,19,18,48,2,0,True,True,False,False,True,False,False,False,False,False
24,5.26660843697899,0,2,123,60,34,0,False,False,False,True,False,True,False,False,False,False
40,22.105903190411347,0,13,55,31,47,0,True,False,False,True,False,True,False,False,True,False
48,8.494302901140955,0,1,46,29,20,1,False,False,False,True,False,False,True,False,False,False
21,19.77525339825399,1,3,107,97,21,0,True,True,False,False,False,False,True,False,False,True
18,15.56805848043232,0,9,138,86,5,0,True,False,False,True,True,False,False,False,True,False
25,7.563997431231352,0,14,94,21,20,0,False,False,True,False,True,False,False,False,False,False
43,21.661718232111575,1,13,106,69,23,0,True,False,False,True,False,True,False,False,True,False
39,2.2723450232145055,0,12,92,78,22,0,True,False,False,True,False,True,False,False,False,False
35,14.337639061189034,1,14,45,61,22,0,False,False,False,False,False,False,True,False,False,False
24,15.705880171641446,1,18,169,23,49,0,True,True,False,False,False,False,False,True,True,False
23,17.286217386786095,0,19,148,20,36,0,True,False,False,True,False,False,False,True,False,True
38,13.996538698002006,0,1,176,99,16,1,True,True,False,False,False,False,False,False,False,False
49,4.471620048422493,0,18,48,51,13,0,False,False,False,True,False,False,True,False,True,False
49,14.635392599827576,0,15,139,51,26,0,False,False,False,False,True,False,False,False,False,False
32,17.270242907564633,0,6,168,38,26,0,False,False,False,True,False,False,True,False,False,False
46,20.41388276435613,0,14,165,72,48,0,True,False,True,False,False,False,False,True,False,True
38,17.85888209280073,1,8,108,92,1,0,True,True,False,False,False,False,False,True,False,False
37,1.7362166830038124,1,11,27,40,47,0,True,False,False,False,False,True,False,False,True,False
46,13.957511664446374,0,2,52,87,31,1,False,False,False,False,False,False,False,True,False,True
26,16.489963776828816,0,14,24,23,34,0,False,False,False,True,False,False,True,False,False,True
27,23.327275045126935,0,17,170,98,20,0,False,False,False,False,False,True,False,False,False,False
37,3.145521806422411,0,18,177,25,5,0,False,False,False,True,False,True,False,False,True,False
39,6.809880683570563,0,4,20,84,27,1,True,False,False,True,False,True,False,False,False,True
49,19.345724988721074,0,2,73,79,8,1,True,True,False,False,False,False,False,False,False,False
44,14.281163621156566,0,4,93,98,35,0,False,False,True,False,True,False,False,False,False,True
31,7.459946172750664,0,14,167,94,47,0,True,False,False,True,False,False,False,False,False,False
34,16.43159787977036,0,9,162,8,0,0,True,False,True,False,True,False,False,False,False,True
39,6.85949354291406,0,18,20,33,22,0,False,True,False,False,True,False,False,False,False,True
36,4.384507019586888,0,13,139,86,9,0,True,False,False,False,False,False,True,False,True,False
27,2.496827497426061,0,5,157,21,35,0,True,True,False,False,True,False,False,False,False,True
33,14.17690100846281,0,0,68,30,14,1,True,False,False,True,False,False,True,False,False,False
26,6.53231999995908,0,8,24,52,38,1,False,False,False,False,False,True,False,False,False,True
33,15.728589778570791,0,12,44,51,16,0,True,False,False,True,False,False,True,False,False,True
26,17.483499750536197,1,6,118,53,8,0,False,True,False,False,False,False,False,True,False,True
23,19.72963491524392,0,12,68,38,41,0,True,False,False,False,False,False,False,False,False,False
21,11.381307746274238,0,4,116,72,2,0,False,False,False,False,False,False,True,False,False,False
42,4.069734218555131,0,13,77,38,3,0,True,True,False,False,True,False,False,False,False,False
28,4.312763549461593,0,0,103,79,41,1,False,False,False,True,False,False,True,False,False,False
45,8.46101757670953,0,13,119,54,36,0,True,True,False,False,False,False,True,False,False,False
33,16.077229844979442,0,16,60,5,37,0,False,True,False,False,False,True,False,False,False,False
30,21.73393845527775,0,4,103,35,12,0,False,False,False,False,False,False,False,False,False,False
19,22.515282318938315,0,19,92,45,46,0,True,False,False,True,False,True,False,False,True,False
49,5.923959632981009,1,4,58,81,9,1,True,True,False,False,False,False,False,False,False,True
26,3.5853076506882697,0,13,115,61,31,0,True,False,False,True,False,False,False,False,True,False
39,20.573639703216003,0,11,136,92,0,0,False,True,False,False,True,False,False,False,False,True
35,16.542745853630677,0,10,74,49,5,0,True,False,False,True,False,True,False,False,True,False
37,10.01183336498722,0,0,83,92,20,1,True,False,False,True,False,False,True,False,False,True
30,2.711745664216465,1,15,37,94,9,0,False,False,False,False,False,False,False,True,False,False
28,9.042405256726047,0,14,139,43,30,0,False,True,False,False,False,False,False,True,False,True
45,0.2454177125196492,0,13,41,1,37,0,True,True,False,False,True,False,False,False,False,False
19,21.15483337375801,0,5,106,28,47,1,True,False,False,False,True,False,False,False,False,True
49,18.300573949782375,0,4,50,43,13,1,True,False,False,True,True,False,False,False,False,False
37,12.63557173082078,0,9,154,39,8,0,True,False,False,True,True,False,False,False,True,False
43,12.951292259950169,0,12,45,50,35,0,True,False,False,True,False,True,False,False,False,False
25,3.280334941351591,1,13,54,96,45,0,False,True,False,False,False,False,False,False,False,True
32,21.826607846312186,0,10,10,28,45,1,True,True,False,False,False,False,True,False,False,False
26,5.840239040582876,0,14,62,32,24,0,True,True,False,False,False,False,True,False,False,True
23,2.606350780842366,0,11,131,35,28,0,True,True,False,False,False,True,False,False,True,False
24,19.47356511490324,0,17,52,47,5,0,False,True,False,False,False,False,True,False,False,False
31,15.93380067227583,0,3,175,6,17,0,True,False,False,False,False,False,False,True,False,False
21,3.5797673622987025,0,17,49,20,22,0,False,True,False,False,False,False,True,False,False,True
27,0.1137526243848965,0,12,116,90,13,0,True,False,False,False,False,False,False,False,True,False
23,18.672183467435215,0,5,178,38,15,0,True,False,False,True,False,False,True,False,False,False
41,21.118606685879453,0,11,144,92,45,0,False,False,False,True,False,False,False,False,False,True
16,15.712134891899009,1,9,107,11,40,0,True,True,False,False,True,False,False,False,True,False
19,20.367755224243265,0,5,156,98,37,0,False,False,False,True,False,True,False,False,False,False
43,16.015709473348025,0,17,158,36,27,0,False,True,False,False,False,False,False,True,False,False
33,23.573440217351703,0,2,149,51,45,0,True,True,False,False,False,False,True,False,False,True
22,23.439282710370417,0,10,89,72,31,0,False,False,False,True,False,False,False,True,False,False
15,20.40984759783842,0,8,97,7,21,0,False,False,False,True,False,False,True,False,True,False
36,15.63312013373693,0,16,160,63,44,0,False,True,False,False,True,False,False,False,False,False
31,1.8860179080715591,0,6,131,92,0,0,True,False,False,False,False,False,False,False,False,True
21,19.177343750568543,0,16,91,20,31,0,True,True,False,False,False,True,False,False,False,True
39,17.281942570838442,0,4,21,10,0,1,True,True,False,False,False,True,False,False,False,True
18,20.292492394197076,0,12,174,31,43,0,False,False,False,True,False,False,False,True,True,False
20,22.91669598281624,0,12,33,26,45,0,True,True,False,False,False,False,False,False,False,False
